EXTERNAL ID,E-INVOICE PREFIX,E-INVOICE NUMBER,E-INVOICE INTEGRATION,CUSTOMER,PHASE,PROJECT,SUBSIDIARY,DEPARTMENT,BUDGET CODE,CURRENCY,EXCHANGE RATE,PROFORMA INVOICE TYPE,MEMO MAIN,DATE,DOCUMENT DATE,DUE DATE,BUDGET PERIOD,BUDGET PERIOD(1),APPROVAL STATUS,E-INVOICE FORM,LINE ID,ITEM,  QUANTITY  ,UNITS, RATE , AMOUNT ,TAX CODE,MEMO (LINE) - Anh,MEMO (VI),"Mô tả hàng hóa, vật tư (changed)",UNIT NO,MASTER RECORD ID,Unit for lease,PREMISE LEASE CONTRACT,BILL START DATE,BILL END DATE,BILL START DATE(1),BILL END DATE(1),SUB. BENEFICIARY NAME,BANK ACCOUNT,SWIFT CODE,PHASE(1),PROJECT(1),BUDGET CODE(1)
INV/BBN/20251015_11,,,T,C00000159 VINH THAI,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,11.00,M3,0.00,2232920.00,HHDV:HHDV_VAT10,Utility of B1-D From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-D Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-D từ ngày 15/10/2025 đến ngày 15/10/2025,B1-D,313,496,Premise Lease Contract (PLC) #PLC/BBN/000006,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,13.00,M3,0.00,2855207.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,51.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,76.00,M3,0.00,3071007.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,60.00,M3,0.00,2788127.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,246.00,M3,0.00,4349280.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,,,,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,8.00,M3,0.00,141440.00,HHDV:HHDV_VAT10,Utility of văn phòng  From 15/10/2025 To 15/10/2025,Chi phí tiện ích văn phòng  Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho văn phòng  từ ngày 15/10/2025 đến ngày 15/10/2025,văn phòng ,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,,,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,13.00,M3,0.00,229840.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,4.00,M3,0.00,1798047.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,17.00,M3,0.00,2027887.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_12,,,T,C00001053 JINYA VN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,6.00,M3,0.00,1833407.00,HHDV:HHDV_VAT10,Utility of A1 From 15/10/2025 To 15/10/2025,Chi phí tiện ích A1 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho A1 từ ngày 15/10/2025 đến ngày 15/10/2025,A1,25472,1952,Premise Lease Contract (PLC) #PLC/BBN/000019,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,0.00,M3,0.00,2126840.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,5.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,10.00,M3,0.00,2215240.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,55.00,M3,0.00,3010840.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,73.00,M3,0.00,3329080.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,39.00,M3,0.00,2727960.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,46.00,M3,0.00,2851720.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,44.00,M3,0.00,2816360.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,49.00,M3,0.00,2904760.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_13,,,T,C00000192 JDI VINA,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,46.00,M3,0.00,2851720.00,HHDV:HHDV_VAT10,Utility of B1-E From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-E Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-E từ ngày 15/10/2025 đến ngày 15/10/2025,B1-E,351,1091,Premise Lease Contract (PLC) #PLC/BBN/000011,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_14,,,T,C00000162 TONGFANGVN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,9.00,M3,0.00,2460240.00,HHDV:HHDV_VAT10,Utility of B1-F From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-F Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-F từ ngày 15/10/2025 đến ngày 15/10/2025,B1-F,355,975,Premise Lease Contract (PLC) #PLC/BBN/000012,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_14,,,T,C00000162 TONGFANGVN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,15.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of B1-F From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-F Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-F từ ngày 15/10/2025 đến ngày 15/10/2025,B1-F,355,975,Premise Lease Contract (PLC) #PLC/BBN/000012,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_14,,,T,C00000162 TONGFANGVN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,17.00,M3,0.00,2339000.00,HHDV:HHDV_VAT10,Utility of B1-F From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-F Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-F từ ngày 15/10/2025 đến ngày 15/10/2025,B1-F,355,975,Premise Lease Contract (PLC) #PLC/BBN/000012,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
INV/BBN/20251015_14,,,T,C00000162 TONGFANGVN,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,"Parent Company : BWID : VC1 : VC2 : VC3 : BWID BN LTD., CO",Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,20.00,M3,0.00,2392040.00,HHDV:HHDV_VAT10,Utility of B1-F From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1-F Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1-F từ ngày 15/10/2025 đến ngày 15/10/2025,B1-F,355,975,Premise Lease Contract (PLC) #PLC/BBN/000012,15/10/2025,15/10/2025,15/10/2025,15/10/2025,"BWID BN LTD., CO",112121029 VTB: Current Account VND - Tien Son - 118008108888,ICBVVNVX,BN1_01: VSIP Bac Ninh_Phase 1,PBN1: VSIP Bac Ninh,3010303 Utilities charges to tenants
